4941.790258478014,2283.3206024169922
4942.7804977148026,2422.4956314281762
4943.7707369515911,2499.047604091269
4944.7609761883796,2532.5949842178215
4945.7512154251681,2559.9770785320807
4946.7414546619566,2667.2448009070208
4947.7316938987451,2667.2448009070208
4948.7219331355336,2632.4003491572771
4949.7121723723221,2632.4003491572771
4950.7024116091106,2709.3683494149236
4951.6926508458992,2723.1772584454538
4952.6828900826877,2788.6739111959805
4953.6731293194762,2723.1772584454538
4954.6633685562647,2660.5086345021609
4955.6536077930532,2578.1890689677011
4956.6438470298417,2407.2588679423729
4957.6340862666302,2185.2413604751923
4958.6243255034187,2173.7756357060825
4959.6145647402072,2173.7756357060825
4960.6048039769958,2279.7106305063226
4961.5950432137843,2293.7854983589727
4962.5852824505728,2423.4410980895573
4963.5755216873613,2439.651039031186
4964.5657609241498,2439.651039031186
4965.5560001609383,2426.027430481965
4966.5462393977268,2357.6018847825899
4967.5364786345153,2279.4251223766601
4968.5267178713038,2264.4770456748251
4969.5169571080924,2264.4770456748251
4970.5071963448809,2302.4596728217375
4971.4974355816694,2371.8638494279694
4972.4876748184579,2406.6344281472211
4973.4779140552464,2710.8088984504425
4974.4681532920349,2710.8088984504425
4975.4583925288234,2872.1288316200626
4976.4486317656119,2697.2137500844315
4977.4388710024004,2690.3185050385046
4978.429110239189,2686.44143850299
4979.4193494759775,2629.3157599562078
4980.409588712766,2558.5580876343934
4981.3998279495545,2463.6457146785197
4982.390067186343,2320.5431647313076
4983.3803064231315,2223.125554780624
4984.37054565992,2223.125554780624
4985.3607848967085,2284.7664307737373
4986.351024133497,2317.7922606618599
4987.3412633702856,2359.6095548880721
4988.3315026070741,2440.052734759247
4989.3217418438626,2556.9272419984313
4990.3119810806511,2556.9272419984313
4991.3022203174396,2517.9915978937993
4992.2924595542281,2517.9915978937993
4993.2826987910166,2538.6608187678407
4994.2729380278051,2567.8193476136457
4995.2631772645937,2567.8193476136457
4996.2534165013822,2615.2245134525147
4997.2436557381707,2629.1725550200463
4998.2338949749592,2615.2245134525147
4999.2241342117477,2581.3394163382309
5000.2143734485362,2490.542653565506
5001.2046126853247,2490.2672091206505
5002.1948519221132,2449.0592333662498
5003.1850911589017,2387.5705980402267
5004.1753303956903,2387.5705980402267
5005.1655696324788,2428.8826479815057
5006.1558088692673,2467.3059008139835
5007.1460481060558,2467.3059008139835
5008.1362873428443,2413.6611232468276
5009.1265265796328,2413.6611232468276
5010.1167658164213,2330.1197617648404
5011.1070050532098,2433.7982310443285
5012.0972442899983,2488.7458664466094
5013.0874835267869,2488.7458664466094
5014.0777227635754,2373.7936776676765
5015.0679620003639,2368.3173322193738
5016.0582012371524,2368.3173322193738
5017.0484404739409,2368.3173322193738
5018.0386797107294,2435.8138559959648
5019.0289189475179,2582.0757201622105
5020.0191581843064,2587.5755954751912
5021.0093974210949,2587.5755954751912
5021.9996366578835,2512.333544439356
5022.989875894672,2490.377948486846
5023.9801151314605,2506.7841413528263
5024.970354368249,2506.7841413528263
5025.9605936050375,2553.0561934582843
5026.950832841826,2583.4535228165814
5027.9410720786145,2652.2125534124207
5028.931311315403,2675.9184635903075
5029.9215505521915,2707.4714633935973
5030.9117897889801,2748.3398027007725
5031.9020290257686,2837.8791239579227
5032.8922682625571,2837.8791239579227
5033.8825074993456,2824.7559891844294
5034.8727467361341,2753.161442820528
5035.8629859729226,2751.2534517903155
5036.8532252097111,2598.4931908288745
5037.8434644464996,2523.6901345379733
5038.8337036832881,2496.9194552810613
5039.8239429200767,2473.3175276140619
5040.8141821568652,2351.2550921930356
5041.8044213936537,2350.6618175031399
5042.7946606304422,2317.8289459375428
5043.7848998672307,2317.8289459375428
5044.7751391040192,2551.2665920022296
5045.7653783408077,2727.1304021372503
5046.7556175775962,2771.3049627800765
5047.7458568143848,2858.7645704391775
5048.7360960511733,2858.7645704391775
5049.7263352879618,2683.1207442081482
5050.7165745247503,2634.3029889916565
5051.7068137615388,2620.0481431577109
5052.6970529983273,2634.3029889916565
5053.6872922351158,2700.8265670439637
5054.6775314719043,2841.3468268406227
5055.6677707086928,2841.3468268406227
5056.6580099454814,2824.5685681707469
5057.6482491822699,2824.5685681707469
5058.6384884190584,2941.4195104991018
5059.6287276558469,2949.6949670528065
5060.6189668926354,2984.9999674919791
5061.6092061294239,2984.9999674919791
5062.5994453662124,2984.9999674919791
5063.5896846030009,2899.5981727789649
5064.5799238397894,2687.9453072135275
5065.570163076578,2606.3180379979599
5066.5604023133665,2606.3180379979599
5067.550641550155,2606.3180379979599
5068.5408807869435,2550.829294493919
5069.531120023732,2550.829294493919
5070.5213592605205,2595.7785150410855
5071.511598497309,2595.7785150410855
5072.5018377340975,2615.2210022777017
5073.492076970886,2615.2210022777017
5074.4823162076746,2688.7335048124132
5075.4725554444631,2720.0107231611919
5076.4627946812516,2731.1175268008938
5077.4530339180401,2720.0107231611919
5078.4432731548286,2713.9900181556964
5079.4335123916171,2713.9900181556964
5080.4237516284056,2625.8319515857979
5081.4139908651941,2599.1612452075069
5082.4042301019826,2533.9518017959613
5083.3944693387712,2477.9988334212067
5084.3847085755597,2533.9518017959613
5085.3749478123482,2616.0306624953632
5086.3651870491367,2724.2044676660043
5087.3554262859252,2787.6934781578825
5088.3456655227137,2851.9559002378628
5089.3359047595022,2859.0717929111347
5090.3261439962907,2859.0717929111347
5091.3163832330793,2859.0717929111347
5092.3066224698678,2939.8951871526615
5093.2968617066563,2939.8951871526615
5094.2871009434448,2939.8951871526615
5095.2773401802333,2967.5642573956729
5096.2675794170218,2967.5642573956729
5097.2578186538103,2820.1365598540101
5098.2480578905988,2771.4650194309397
5099.2382971273873,2718.5399277552069
5100.2285363641759,2656.3611341896558
5101.2187756009644,2656.3611341896558
5102.2090148377529,2631.6745316382658
5103.1992540745414,2631.6745316382658
5104.1894933113299,2631.6745316382658
5105.1797325481184,2698.3359137371049
5106.1699717849069,2598.9884531296461
5107.1602110216954,2619.2449159831754
5108.1504502584839,2619.2449159831754
5109.1406894952725,2619.2449159831754
5110.130928732061,2646.7116826587553
5111.1211679688495,2691.0454667390118
5112.111407205638,2735.4371128075572
5113.1016464424265,2764.6837952775431
5114.091885679215,2906.8454692677328
5115.0821249160035,2941.4285114654986
5116.072364152792,3025.731760418133
5117.0626033895805,3049.162110950509
5118.0528426263691,3076.9725532309649
5119.0430818631576,3076.9725532309649
5120.0333210999461,2988.4505702428728
5121.0235603367346,2907.885276675182
5122.0137995735231,2714.7398323911329
5123.0040388103116,2678.0765833014657
5123.9942780471001,2584.6396682345107
5124.9845172838886,2584.6396682345107
5125.9747565206771,2602.3533267451403
5126.9649957574657,2611.1607772769794
5127.9552349942542,2602.3533267451403
